#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
10.0,10,32.299261
8.0,8,32.30377
9.0,9,32.308545
9.0,9,32.3144
8.0,8,32.315179
10.0,10,32.31892
8.0,8,32.32443
10.0,10,32.325317
9.0,9,32.330681
10.0,10,32.340097
11.0,11,32.345843
9.0,9,32.345918
10.0,10,32.350371
9.0,9,32.35559
9.0,9,32.36101
8.0,8,32.361866
9.0,9,32.365617
10.0,10,32.367304
11.0,11,32.377408
9.0,9,32.377483
10.0,10,32.381953
11.0,11,32.383529
10.0,10,32.39192
9.0,9,32.397207
9.0,9,32.397278
9.0,9,32.398802
10.0,10,32.408001
8.0,8,32.408074
9.0,9,32.413631
9.0,9,32.413704
11.0,11,32.423553
9.0,9,32.42441
11.0,11,32.428945
10.0,10,32.430661
10.0,10,32.430714
8.0,8,32.445658
10.0,10,32.446513
9.0,9,32.45101
9.0,9,32.460113
10.0,10,32.461008
9.0,9,32.462574
9.0,9,32.466344
9.0,9,32.471958
9.0,9,32.477482
10.0,10,32.477554
9.0,9,32.48201
10.0,10,32.487527
10.0,10,32.49205
9.0,9,32.494271
10.0,10,32.497985
9.0,9,32.502765
8.0,8,32.503619
9.0,9,32.508839
9.0,9,32.514081
9.0,9,32.518871
9.0,9,32.519767
8.0,8,32.519831
9.0,9,32.525744
10.0,10,32.535504
9.0,9,32.535562
9.0,9,32.536369
9.0,9,32.536433
9.0,9,32.551605
9.0,9,32.557588
9.0,9,32.5614
10.0,10,32.561473
10.0,10,32.56638
9.0,9,32.571608
9.0,9,32.577573
11.0,11,32.579844
11.0,11,32.579897
10.0,10,32.579917
9.0,9,32.588994
10.0,10,32.595554
9.0,9,32.604591
9.0,9,32.604664
9.0,9,32.604692
8.0,8,32.60548
9.0,9,32.616639
8.0,8,32.621157
10.0,10,32.62209
10.0,10,32.622154
10.0,10,32.622181
9.0,9,32.63577
9.0,9,32.638112
10.0,10,32.638184
11.0,11,32.64618
11.0,11,32.646254
11.0,11,32.658013
10.0,10,32.662509
9.0,9,32.667484
10.0,10,32.667943
12.0,12,32.667981
9.0,9,32.678932
12.0,12,32.678991
12.0,12,32.687993
10.0,10,32.688066
11.0,11,32.688866
9.0,9,32.703004
10.0,10,32.703862
9.0,9,32.704757
9.0,9,32.704821
9.0,9,32.709599
9.0,9,32.71931
9.0,9,32.720059
11.0,11,32.725246
10.0,10,32.725309
11.0,11,32.725329
10.0,10,32.73725
10.0,10,32.740952
9.0,9,32.746544
10.0,10,32.747447
10.0,10,32.747509
9.0,9,32.762035
10.0,10,32.767261
9.0,9,32.768116
10.0,10,32.772616
11.0,11,32.773494
8.0,8,32.782036
8.0,8,32.783737
10.0,10,32.78746
9.0,9,32.789052
10.0,10,32.797574
9.0,9,32.803379
12.0,12,32.803451
9.0,9,32.80425
9.0,9,32.80988
9.0,9,32.814397
8.0,8,32.819607
8.0,8,32.820512
9.0,9,32.820579
9.0,9,32.829351
9.0,9,32.8309
8.0,8,32.835615
10.0,10,32.84041
11.0,11,32.844935
12.0,12,32.850388
11.0,11,32.851244
10.0,10,32.857078
9.0,9,32.85715
9.0,9,32.866601
8.0,8,32.872547
10.0,10,32.877528
9.0,9,32.882027
10.0,10,32.882462
10.0,10,32.883929
10.0,10,32.893295
11.0,11,32.897773
10.0,10,32.899399
11.0,11,32.899464
10.0,10,32.907842
10.0,10,32.913811
10.0,10,32.91539
9.0,9,32.919207
9.0,9,32.91928
9.0,9,32.924837
9.0,9,32.930825
9.0,9,32.936136
10.0,10,32.936209
9.0,9,32.936276
10.0,10,32.94539
10.0,10,32.951212
8.0,8,32.956019
10.0,10,32.957662
10.0,10,32.957735
8.0,8,32.961475
9.0,9,32.977079
8.0,8,32.978702
10.0,10,32.978769
9.0,9,32.982462
10.0,10,32.988178
10.0,10,32.994768
9.0,9,32.998493
10.0,10,32.999352
10.0,10,33.004169
9.0,9,33.005037
9.0,9,33.014439
9.0,9,33.01529
10.0,10,33.02084
10.0,10,33.024604
11.0,11,33.026198
9.0,9,33.031417
10.0,10,33.037016
9.0,9,33.041553
10.0,10,33.041625
10.0,10,33.046809
10.0,10,33.052619
9.0,9,33.056352
8.0,8,33.057242
9.0,9,33.058079
10.0,10,33.067141
9.0,9,33.071604
10.0,10,33.076124
10.0,10,33.076999
10.0,10,33.08453
9.0,9,33.086738
9.0,9,33.091197
10.0,10,33.096429
10.0,10,33.100954
10.0,10,33.101796
8.0,8,33.107073
10.0,10,33.107143
8.0,8,33.117448
10.0,10,33.11752
10.0,10,33.118318
8.0,8,33.122846
8.0,8,33.122915
9.0,9,33.133216
9.0,9,33.136989
11.0,11,33.137833
9.0,9,33.142272
11.0,11,33.146834
9.0,9,33.152761
8.0,8,33.153564
10.0,10,33.15747
10.0,10,33.161536
9.0,9,33.162333
9.0,9,33.167649
9.0,9,33.171942
8.0,8,33.178834
10.0,10,33.178898
9.0,9,33.180247
9.0,9,33.189052
10.0,10,33.192753
9.0,9,33.193486
10.0,10,33.194275
10.0,10,33.201436
10.0,10,33.206643
9.0,9,33.207434
9.0,9,33.208225
9.0,9,33.212103
9.0,9,33.231107
8.0,8,33.235574
9.0,9,33.237576
10.0,10,33.237638
10.0,10,33.244717
9.0,9,33.245438
9.0,9,33.250093
8.0,8,33.258852
10.0,10,33.258904
11.0,11,33.259588
10.0,10,33.263654
9.0,9,33.268148
8.0,8,33.272702
9.0,9,33.273067
10.0,10,33.277029
10.0,10,33.284266
10.0,10,33.288322
9.0,9,33.290266
11.0,11,33.293624
10.0,10,33.29826
9.0,9,33.299057
10.0,10,33.303337
10.0,10,33.307973
11.0,11,33.312876
9.0,9,33.316211
11.0,11,33.31701
10.0,10,33.321555
10.0,10,33.326276
10.0,10,33.330219
10.0,10,33.330917
10.0,10,33.3317
9.0,9,33.338708
9.0,9,33.343307
8.0,8,33.344669
10.0,10,33.345379
9.0,9,33.351804
10.0,10,33.353757
8.0,8,33.357133
9.0,9,33.358794
10.0,10,33.36623
11.0,11,33.366293
9.0,9,33.370884
11.0,11,33.371586
10.0,10,33.37938
9.0,9,33.380664
10.0,10,33.38677
9.0,9,33.38867
10.0,10,33.388735
10.0,10,33.398373
9.0,9,33.40214
10.0,10,33.403733
8.0,8,33.408191
11.0,11,33.413444
9.0,9,33.417954
9.0,9,33.418805
8.0,8,33.423991
10.0,10,33.427778
10.0,10,33.433764
9.0,9,33.434624
10.0,10,33.439894
9.0,9,33.444457
10.0,10,33.444534
9.0,9,33.450547
8.0,8,33.450624
8.0,8,33.455713
8.0,8,33.460239
9.0,9,33.461118
9.0,9,33.470131
10.0,10,33.470992
9.0,9,33.475767
11.0,11,33.475845
11.0,11,33.484489
10.0,10,33.492207
11.0,11,33.493874
8.0,8,33.493949
9.0,9,33.498414
10.0,10,33.504273
10.0,10,33.5095
9.0,9,33.510358
10.0,10,33.517733
9.0,9,33.517813
9.0,9,33.523569
9.0,9,33.525895
8.0,8,33.533214
9.0,9,33.534117
10.0,10,33.534184
9.0,9,33.540107
8.0,8,33.549711
10.0,10,33.549792
10.0,10,33.550596
10.0,10,33.551445
10.0,10,33.560447
9.0,9,33.565759
9.0,9,33.565836
8.0,8,33.566668
11.0,11,33.574719
8.0,8,33.576315
9.0,9,33.582198
10.0,10,33.585935
10.0,10,33.596016
9.0,9,33.596439
9.0,9,33.600873
10.0,10,33.607433
11.0,11,33.612731
10.0,10,33.612803
10.0,10,33.616515
10.0,10,33.617609
12.0,12,33.631671
11.0,11,33.632583
11.0,11,33.632652
11.0,11,33.633463
10.0,10,33.641218
8.0,8,33.648364
10.0,10,33.649193
8.0,8,33.653007
9.0,9,33.65308
11.0,11,33.657411
9.0,9,33.664651
10.0,10,33.669173
9.0,9,33.673611
10.0,10,33.673683
11.0,11,33.674491
9.0,9,33.683934
10.0,10,33.689865
9.0,9,33.689944
10.0,10,33.693675
10.0,10,33.694534
10.0,10,33.710433
9.0,9,33.715761
10.0,10,33.715836
10.0,10,33.715873
11.0,11,33.724181
8.0,8,33.725779
10.0,10,33.731827
10.0,10,33.731904
10.0,10,33.731935
9.0,9,33.739904
10.0,10,33.745181
8.0,8,33.747377
9.0,9,33.755265
9.0,9,33.755341
11.0,11,33.760761
10.0,10,33.762358
10.0,10,33.771244
9.0,9,33.77132
9.0,9,33.77137
9.0,9,33.778286
11.0,11,33.778362
9.0,9,33.787126
10.0,10,33.787992
11.0,11,33.791758
8.0,8,33.797622
11.0,11,33.802475
10.0,10,33.81232
10.0,10,33.813227
11.0,11,33.818481
11.0,11,33.823627
10.0,10,33.828074
9.0,9,33.828975
8.0,8,33.834162
10.0,10,33.834239
8.0,8,33.839058
10.0,10,33.84496
10.0,10,33.849406
10.0,10,33.853929
11.0,11,33.85479
9.0,9,33.855639
10.0,10,33.868718
9.0,9,33.868796
9.0,9,33.870364
9.0,9,33.871214
10.0,10,33.879283
8.0,8,33.884533
9.0,9,33.885417
9.0,9,33.890665
11.0,11,33.895051
10.0,10,33.896631
10.0,10,33.901891
10.0,10,33.902753
10.0,10,33.916338
10.0,10,33.917145
11.0,11,33.922375
9.0,9,33.923241
12.0,12,33.932713
9.0,9,33.932791
10.0,10,33.937296
9.0,9,33.942577
10.0,10,33.942653
8.0,8,33.948384
8.0,8,33.948441
9.0,9,33.953646
9.0,9,33.962449
10.0,10,33.963315
10.0,10,33.968552
11.0,11,33.969431
11.0,11,33.97824
10.0,10,33.979828
11.0,11,33.984337
10.0,10,33.985948
10.0,10,33.993272
10.0,10,33.995463
10.0,10,33.999949
10.0,10,34.001596
8.0,8,34.001667
10.0,10,34.010289
8.0,8,34.011078
10.0,10,34.022386
9.0,9,34.029841
10.0,10,34.030704
9.0,9,34.032283
9.0,9,34.036092
9.0,9,34.046387
11.0,11,34.047257
10.0,10,34.048105
9.0,9,34.05186
9.0,9,34.056287
9.0,9,34.062582
11.0,11,34.06746
10.0,10,34.067515
11.0,11,34.072602
10.0,10,34.072673
9.0,9,34.083471
12.0,12,34.083534
8.0,8,34.08845
10.0,10,34.088516
9.0,9,34.092224
8.0,8,34.100255
9.0,9,34.10033
10.0,10,34.107592
9.0,9,34.1085
10.0,10,34.108562
9.0,9,34.127572
11.0,11,34.128777
10.0,10,34.12885
9.0,9,34.128916
10.0,10,34.133354
9.0,9,34.143048
9.0,9,34.148338
10.0,10,34.148415
11.0,11,34.152825
11.0,11,34.152912
9.0,9,34.159585
10.0,10,34.165675
9.0,9,34.165753
10.0,10,34.165789
10.0,10,34.170097
10.0,10,34.179499
8.0,8,34.184709
9.0,9,34.185584
9.0,9,34.18943
10.0,10,34.189507
10.0,10,34.200445
8.0,8,34.205094
10.0,10,34.205171
10.0,10,34.20597
11.0,11,34.211111
9.0,9,34.21698
8.0,8,34.220705
10.0,10,34.222312
10.0,10,34.232302
9.0,9,34.250752
9.0,9,34.256565
9.0,9,34.257437
9.0,9,34.266447
10.0,10,34.266526
10.0,10,34.268058
10.0,10,34.274806
11.0,11,34.274883
10.0,10,34.283591
11.0,11,34.284451
10.0,10,34.288226
9.0,9,34.297765
10.0,10,34.298206
10.0,10,34.304127
11.0,11,34.304204
10.0,10,34.308539
9.0,9,34.314171
10.0,10,34.314227
10.0,10,34.319839
9.0,9,34.319915
11.0,11,34.327178
9.0,9,34.328873
11.0,11,34.338925
11.0,11,34.34901
11.0,11,34.349923
12.0,12,34.349992
11.0,11,34.355079
10.0,10,34.360012
8.0,8,34.36527
10.0,10,34.370556
10.0,10,34.370631
8.0,8,34.3757
11.0,11,34.379829
8.0,8,34.380586
10.0,10,34.387245
10.0,10,34.387307
8.0,8,34.387326
9.0,9,34.396498
10.0,10,34.400963
9.0,9,34.410311
10.0,10,34.411216
10.0,10,34.411283
10.0,10,34.416462
10.0,10,34.421596
9.0,9,34.426363
10.0,10,34.427954
11.0,11,34.43173
11.0,11,34.442672
11.0,11,34.446746
10.0,10,34.448361
11.0,11,34.453669
10.0,10,34.453747
10.0,10,34.462652
11.0,11,34.467954
9.0,9,34.468031
8.0,8,34.472713
9.0,9,34.473478
10.0,10,34.479061
10.0,10,34.484177
9.0,9,34.488684
11.0,11,34.488756
11.0,11,34.493949
8.0,8,34.494808
8.0,8,34.504194
10.0,10,34.507936
10.0,10,34.508368
9.0,9,34.509862
10.0,10,34.517913
10.0,10,34.524699
11.0,11,34.524776
10.0,10,34.525642
8.0,8,34.525715
9.0,9,34.534477
10.0,10,34.549976
10.0,10,34.550053
10.0,10,34.554621
10.0,10,34.554694
9.0,9,34.556212
8.0,8,34.566459
10.0,10,34.570955
10.0,10,34.571021
9.0,9,34.571047
10.0,10,34.576241
10.0,10,34.587217
9.0,9,34.587282
10.0,10,34.591016
11.0,11,34.591445
10.0,10,34.596449
10.0,10,34.606721
10.0,10,34.606798
9.0,9,34.607594
12.0,12,34.615675
10.0,10,34.616535
9.0,9,34.6239
10.0,10,34.62396
11.0,11,34.631756
9.0,9,34.632619
9.0,9,34.633485
9.0,9,34.643234
10.0,10,34.647687
10.0,10,34.653807
11.0,11,34.653879
10.0,10,34.657611
9.0,9,34.668029
11.0,11,34.668902
10.0,10,34.673423
11.0,11,34.674288
11.0,11,34.678713
8.0,8,34.684519
9.0,9,34.684595
8.0,8,34.689054
10.0,10,34.697855
10.0,10,34.698719
9.0,9,34.704
9.0,9,34.704076
10.0,10,34.709883
10.0,10,34.715049
9.0,9,34.715107
9.0,9,34.720263
10.0,10,34.724662
10.0,10,34.729928
8.0,8,34.730791
9.0,9,34.731642
9.0,9,34.741143
11.0,11,34.744937
9.0,9,34.746521
10.0,10,34.751053
10.0,10,34.75804
8.0,8,34.759654
10.0,10,34.764991
8.0,8,34.765065
10.0,10,34.774624
9.0,9,34.774701
9.0,9,34.779172
10.0,10,34.785226
10.0,10,34.785307
8.0,8,34.790391
9.0,9,34.791249
11.0,11,34.797139
9.0,9,34.805776
10.0,10,34.806638
9.0,9,34.807488
9.0,9,34.810897
9.0,9,34.820972
9.0,9,34.822559
8.0,8,34.827091
11.0,11,34.827951
13.0,13,34.83676
10.0,10,34.838377
11.0,11,34.843133
10.0,10,34.84401
11.0,11,34.852073
9.0,9,34.854024
13.0,13,34.86072
10.0,10,34.862387
9.0,9,34.862462
9.0,9,34.875481
12.0,12,34.875562
9.0,9,34.876595
8.0,8,34.880577
10.0,10,34.885021
9.0,9,34.891857
12.0,12,34.895631
13.0,13,34.900065
11.0,11,34.90095
12.0,12,34.906234
8.0,8,34.911483
11.0,11,34.916672
9.0,9,34.916746
11.0,11,34.921582
10.0,10,34.923177
10.0,10,34.931932
11.0,11,34.937212
12.0,12,34.938074
8.0,8,34.93897
10.0,10,34.939033
9.0,9,34.948008
10.0,10,34.957707
10.0,10,34.958661
10.0,10,34.958728
12.0,12,34.958756
11.0,11,34.971496
9.0,9,34.976825
8.0,8,34.976917
10.0,10,34.982067
11.0,11,34.985867
10.0,10,34.991659
9.0,9,34.996845
9.0,9,34.996929
10.0,10,35.002134
11.0,11,35.003717
9.0,9,35.011796
10.0,10,35.017125
10.0,10,35.017198
10.0,10,35.019333
9.0,9,35.027227
8.0,8,35.028079
9.0,9,35.034115
10.0,10,35.034979
8.0,8,35.039382
8.0,8,35.043185
10.0,10,35.045525
9.0,9,35.051396
9.0,9,35.059284
11.0,11,35.059362
9.0,9,35.060169
9.0,9,35.067793
10.0,10,35.077767
10.0,10,35.078659
10.0,10,35.078725
9.0,9,35.078752
10.0,10,35.088265
8.0,8,35.094265
9.0,9,35.095179
9.0,9,35.095241
11.0,11,35.102485
8.0,8,35.104072
10.0,10,35.114288
10.0,10,35.115206
10.0,10,35.11527
9.0,9,35.120399
11.0,11,35.120471
9.0,9,35.131613
10.0,10,35.131689
11.0,11,35.139783
11.0,11,35.14148
11.0,11,35.141554
8.0,8,35.151114
10.0,10,35.155663
9.0,9,35.156533
10.0,10,35.161793
11.0,11,35.166206
10.0,10,35.17374
9.0,9,35.174603
11.0,11,35.179854
11.0,11,35.18582
10.0,10,35.185899
9.0,9,35.191042
10.0,10,35.191102
9.0,9,35.200436
9.0,9,35.205742
10.0,10,35.206604
8.0,8,35.207056
9.0,9,35.211332
10.0,10,35.216995
10.0,10,35.221745
10.0,10,35.222501
10.0,10,35.229833
11.0,11,35.231418
10.0,10,35.236665
9.0,9,35.238286
9.0,9,35.246336
11.0,11,35.247201
11.0,11,35.252443
8.0,8,35.254068
11.0,11,35.280322
9.0,9,35.281944
11.0,11,35.287374
10.0,10,35.289064
9.0,9,35.298089
11.0,11,35.298946
9.0,9,35.299801
9.0,9,35.304957
10.0,10,35.314271
8.0,8,35.315133
10.0,10,35.315979
10.0,10,35.3205
10.0,10,35.328438
8.0,8,35.330038
9.0,9,35.330112
11.0,11,35.335932
11.0,11,35.346649
10.0,10,35.350505
15.0,15,35.350583
10.0,10,35.350615
9.0,9,35.356235
9.0,9,35.36651
11.0,11,35.367
10.0,10,35.367043
11.0,11,35.371333
9.0,9,35.377423
9.0,9,35.38501
9.0,9,35.388824
12.0,12,35.393299
11.0,11,35.393376
10.0,10,35.394169
9.0,9,35.404592
10.0,10,35.409843
10.0,10,35.409918
12.0,12,35.409949
10.0,10,35.413653
10.0,10,35.424744
9.0,9,35.429308
10.0,10,35.429382
11.0,11,35.430238
11.0,11,35.430305
10.0,10,35.444673
9.0,9,35.445554
9.0,9,35.446497
9.0,9,35.446559
10.0,10,35.446586
10.0,10,35.461689
10.0,10,35.465479
10.0,10,35.469949
10.0,10,35.47002
10.0,10,35.470046
9.0,9,35.483469
9.0,9,35.488149
11.0,11,35.489022
11.0,11,35.49285
11.0,11,35.492933
11.0,11,35.504478
10.0,10,35.509786
11.0,11,35.509863
12.0,12,35.509894
11.0,11,35.514336
11.0,11,35.524371
10.0,10,35.528773
11.0,11,35.529641
14.0,14,35.538477
14.0,14,35.539333
9.0,9,35.540794
11.0,11,35.546602
11.0,11,35.554416
12.0,12,35.560272
11.0,11,35.560344
9.0,9,35.560372
10.0,10,35.569995
9.0,9,35.570046
10.0,10,35.576532
11.0,11,35.577332
12.0,12,35.58717
10.0,10,35.58949
12.0,12,35.594023
9.0,9,35.599999
12.0,12,35.604461
12.0,12,35.60533
9.0,9,35.609105
11.0,11,35.614868
10.0,10,35.620614
9.0,9,35.62516
11.0,11,35.625236
12.0,12,35.626755
11.0,11,35.636039
10.0,10,35.640099
10.0,10,35.641707
11.0,11,35.64553
9.0,9,35.645602
9.0,9,35.656335
13.0,13,35.660878
8.0,8,35.660965
10.0,10,35.665341
9.0,9,35.665414
9.0,9,35.677015
11.0,11,35.677088
11.0,11,35.682198
10.0,10,35.682272
11.0,11,35.688305
9.0,9,35.695653
10.0,10,35.700554
9.0,9,35.704316
11.0,11,35.705918
11.0,11,35.706775
8.0,8,35.716275
9.0,9,35.716349
9.0,9,35.720799
9.0,9,35.725701
10.0,10,35.725762
9.0,9,35.735176
10.0,10,35.735987
10.0,10,35.737572
11.0,11,35.746994
11.0,11,35.747054
9.0,9,35.751495
9.0,9,35.752352
11.0,11,35.761851
9.0,9,35.767409
11.0,11,35.767483
11.0,11,35.767512
11.0,11,35.776193
10.0,10,35.781451
8.0,8,35.783041
10.0,10,35.789885
11.0,11,35.794284
9.0,9,35.794736
9.0,9,35.79988
11.0,11,35.805889
10.0,10,35.814692
11.0,11,35.814769
13.0,13,35.81557
9.0,9,35.816416
11.0,11,35.830145
9.0,9,35.831001
10.0,10,35.831841
9.0,9,35.832683
11.0,11,35.840034
9.0,9,35.846623
8.0,8,35.8467
9.0,9,35.848228
10.0,10,35.857023
11.0,11,35.857097
9.0,9,35.862904
10.0,10,35.863691
9.0,9,35.870984
9.0,9,35.873215
11.0,11,35.877682
9.0,9,35.879277
10.0,10,35.887944
11.0,11,35.888004
11.0,11,35.896165
10.0,10,35.897061
9.0,9,35.904362
9.0,9,35.906187
11.0,11,35.910693
12.0,12,35.917826
13.0,13,35.9179
12.0,12,35.925159
11.0,11,35.926728
11.0,11,35.931229
9.0,9,35.940607
10.0,10,35.941484
10.0,10,35.941916
11.0,11,35.947046
11.0,11,35.952197
10.0,10,35.958102
11.0,11,35.958163
11.0,11,35.962594
11.0,11,35.970918
9.0,9,35.970995
9.0,9,35.976716
10.0,10,35.9776
10.0,10,35.982726
10.0,10,35.987755
11.0,11,35.988612
9.0,9,35.996205
11.0,11,36.000628
9.0,9,36.004391
9.0,9,36.006601
10.0,10,36.010673
9.0,9,36.019336
11.0,11,36.020199
11.0,11,36.021798
9.0,9,36.02695
11.0,11,36.027013
10.0,10,36.036893
11.0,11,36.041341
11.0,11,36.042924
9.0,9,36.047311
10.0,10,36.051089
10.0,10,36.056543
9.0,9,36.057425
11.0,11,36.066902
11.0,11,36.067809
10.0,10,36.067878
10.0,10,36.073315
11.0,11,36.081384
10.0,10,36.087194
12.0,12,36.088098
11.0,11,36.088165
9.0,9,36.092809
10.0,10,36.100253
9.0,9,36.106173
11.0,11,36.10703
11.0,11,36.114351
10.0,10,36.115212
11.0,11,36.121186
9.0,9,36.126397
9.0,9,36.130856
11.0,11,36.130926
9.0,9,36.131727
11.0,11,36.141908
10.0,10,36.147067
9.0,9,36.147138
11.0,11,36.15159
11.0,11,36.152456
10.0,10,36.162591
9.0,9,36.163383
10.0,10,36.16716
11.0,11,36.169539
10.0,10,36.169616
9.0,9,36.179013
11.0,11,36.184146
11.0,11,36.18494
9.0,9,36.192248
9.0,9,36.192324
10.0,10,36.200918
9.0,9,36.206136
11.0,11,36.210562
10.0,10,36.211458
10.0,10,36.211524
10.0,10,36.218097
9.0,9,36.226193
8.0,8,36.227058
10.0,10,36.227907
11.0,11,36.232388
9.0,9,36.24252
12.0,12,36.243306
9.0,9,36.247107
10.0,10,36.247183
10.0,10,36.252844
10.0,10,36.279338
10.0,10,36.280192
10.0,10,36.281053
11.0,11,36.285615
11.0,11,36.290864
8.0,8,36.296716
11.0,11,36.297532
11.0,11,36.307344
10.0,10,36.3082
9.0,9,36.309798
10.0,10,36.319219
9.0,9,36.324497
10.0,10,36.324568
11.0,11,36.324607
10.0,10,36.329793
11.0,11,36.340641
9.0,9,36.340715
9.0,9,36.340745
11.0,11,36.345173
10.0,10,36.350307
10.0,10,36.36049
10.0,10,36.360567
9.0,9,36.361431
11.0,11,36.361505
9.0,9,36.369471
9.0,9,36.376719
10.0,10,36.381339
10.0,10,36.381413
11.0,11,36.381463
11.0,11,36.386727
9.0,9,36.396974
11.0,11,36.397047
10.0,10,36.401369
12.0,12,36.408245
10.0,10,36.409131
10.0,10,36.423646
11.0,11,36.423725
12.0,12,36.424523
11.0,11,36.426008
11.0,11,36.433814
9.0,9,36.440329
10.0,10,36.441213
10.0,10,36.442051
10.0,10,36.450589
10.0,10,36.451806
10.0,10,36.4656
11.0,11,36.465671
10.0,10,36.469663
9.0,9,36.471112
11.0,11,36.474515
8.0,8,36.479875
9.0,9,36.484416
9.0,9,36.484848
9.0,9,36.488959
11.0,11,36.490902
9.0,9,36.498056
10.0,10,36.499478
10.0,10,36.502824
11.0,11,36.504796
10.0,10,36.514697
10.0,10,36.516138
9.0,9,36.519679
9.0,9,36.520161
11.0,11,36.530231
9.0,9,36.530293
10.0,10,36.535477
11.0,11,36.535546
11.0,11,36.542803
11.0,11,36.548421
11.0,11,36.548493
10.0,10,36.553086
11.0,11,36.55703
11.0,11,36.558066
11.0,11,36.566517
8.0,8,36.567394
12.0,12,36.567454
11.0,11,36.571959
10.0,10,36.576063
9.0,9,36.5813
10.0,10,36.586315
11.0,11,36.589706
9.0,9,36.589781
11.0,11,36.595132
8.0,8,36.599127
10.0,10,36.604059
9.0,9,36.604116
9.0,9,36.604141
11.0,11,36.616587
13.0,13,36.621254
10.0,10,36.622188
10.0,10,36.622253
10.0,10,36.622301
9.0,9,36.634976
10.0,10,36.640328
9.0,9,36.640399
9.0,9,36.640445
11.0,11,36.644945
10.0,10,36.650105
10.0,10,36.655528
10.0,10,36.6556
11.0,11,36.659601
11.0,11,36.663584
11.0,11,36.668723
10.0,10,36.676724
10.0,10,36.676797
10.0,10,36.677595
9.0,9,36.678448
10.0,10,36.687608
9.0,9,36.691609
10.0,10,36.693058
11.0,11,36.693126
10.0,10,36.699632
9.0,9,36.706082
11.0,11,36.706156
9.0,9,36.710225
9.0,9,36.716644
11.0,11,36.717481
9.0,9,36.723793
8.0,8,36.727417
10.0,10,36.72749
10.0,10,36.732802
11.0,11,36.737362
8.0,8,36.738943
11.0,11,36.748321
9.0,9,36.752103
12.0,12,36.75218
9.0,9,36.753725
10.0,10,36.762496
9.0,9,36.767716
9.0,9,36.768573
11.0,11,36.770169
8.0,8,36.777815
11.0,11,36.777892
11.0,11,36.788727
12.0,12,36.788803
11.0,11,36.793959
9.0,9,36.794036
11.0,11,36.798488
9.0,9,36.805037
9.0,9,36.810193
11.0,11,36.810268
10.0,10,36.813965
10.0,10,36.815549
8.0,8,36.826963
9.0,9,36.83206
10.0,10,36.83296
11.0,11,36.834431
10.0,10,36.844242
11.0,11,36.851068
8.0,8,36.851139
9.0,9,36.852589
9.0,9,36.86156
10.0,10,36.862943
9.0,9,36.867506
9.0,9,36.868922
11.0,11,36.868987
9.0,9,36.876079
11.0,11,36.881254
11.0,11,36.885747
10.0,10,36.88967
11.0,11,36.890475
11.0,11,36.894527
10.0,10,36.896479
9.0,9,36.904656
11.0,11,36.905469
10.0,10,36.908841
9.0,9,36.909654
10.0,10,36.917741
10.0,10,36.9249
10.0,10,36.926274
13.0,13,36.930291
12.0,12,36.934466
9.0,9,36.935295
11.0,11,36.941022
12.0,12,36.945467
11.0,11,36.949392
11.0,11,36.952754
12.0,12,36.954128
10.0,10,36.958745
10.0,10,36.968367
11.0,11,36.968422
10.0,10,36.969134
11.0,11,36.973742
9.0,9,36.978068
9.0,9,36.984714
10.0,10,36.984782
11.0,11,36.988111
10.0,10,36.993165
11.0,11,36.997221
9.0,9,37.002617
10.0,10,37.003457
11.0,11,37.00795
9.0,9,37.011267
9.0,9,37.012649
10.0,10,37.018487
11.0,11,37.018557
10.0,10,37.028815
9.0,9,37.028867
10.0,10,37.033594
8.0,8,37.040539
9.0,9,37.045448
11.0,11,37.045515
10.0,10,37.046258
9.0,9,37.05341
11.0,11,37.059568
9.0,9,37.06054
11.0,11,37.064737
11.0,11,37.069083
10.0,10,37.069875
10.0,10,37.078537
10.0,10,37.079381
9.0,9,37.084495
11.0,11,37.087843
10.0,10,37.088261
9.0,9,37.093047
11.0,11,37.101256
12.0,12,37.103213
10.0,10,37.103275
10.0,10,37.107869
15.0,15,37.107918
9.0,9,37.114908
9.0,9,37.11993
13.0,13,37.128082
11.0,11,37.132666
11.0,11,37.132715
10.0,10,37.133423
9.0,9,37.137535
9.0,9,37.148271
9.0,9,37.149753
10.0,10,37.153194
9.0,9,37.153259
9.0,9,37.157776
10.0,10,37.16437
10.0,10,37.168386
9.0,9,37.16844
8.0,8,37.172762
11.0,11,37.173573
10.0,10,37.183399
10.0,10,37.184814
10.0,10,37.184863
9.0,9,37.191787
11.0,11,37.192585
8.0,8,37.199173
8.0,8,37.199258
11.0,11,37.206324
9.0,9,37.207119
10.0,10,37.208544
9.0,9,37.219784
9.0,9,37.220788
11.0,11,37.221779
12.0,12,37.246711
11.0,11,37.25097
9.0,9,37.256339
12.0,12,37.260968
12.0,12,37.262776
9.0,9,37.262837
11.0,11,37.271395
12.0,12,37.277302
11.0,11,37.278131
10.0,10,37.285367
11.0,11,37.28619
11.0,11,37.290949
10.0,10,37.296181
9.0,9,37.30013
11.0,11,37.300997
9.0,9,37.301063
9.0,9,37.305695
10.0,10,37.314993
12.0,12,37.3197
12.0,12,37.320096
12.0,12,37.320138
10.0,10,37.324459
12.0,12,37.335919
10.0,10,37.336704
9.0,9,37.336772
11.0,11,37.344835
12.0,12,37.344918
9.0,9,37.354496
